2022

11, 144, 130
456.5, 144, 144
25, 145, 18
20, 145, 48
4, 145, 54
11.5, 145, 72
14.5, 145, 114
10.5, 145, 118
25, 146, 26
4.5, 146, 66
1, 146, 72
8, 146, 82
10.5, 146, 98
11.5, 146, 110
467, 146, 146
3, 147, 40
15.5, 147, 62
18, 147, 108
1.5, 148, 20
3.5, 148, 54
18, 148, 78
18, 148, 122
3.5, 148, 132
391, 148, 148
21, 149, 42
13, 149, 106
13.5, 150, 2
4, 150, 50
20, 150, 58
23.5, 150, 62
5, 150, 80
13.5, 150, 120
13.5, 150, 128
4.5, 150, 146
412, 150, 150
13.5, 151, 4
4.5, 152, 40
16, 152, 116
13.5, 152, 144
341.5, 152, 152
16.5, 153, 2
8.5, 153, 44
3.5, 153, 132
17.5, 154, 8
262.5, 154, 154
21.5, 155, 8
6.5, 155, 42
23, 155, 44
14.5, 155, 48
8.5, 155, 122
17.5, 156, 4
23, 156, 138
25.5, 156, 150
435, 156, 156
22, 157, 8
24.5, 157, 140
344.5, 158, 158
10, 159, 132
20.5, 160, 10
6.5, 160, 148
344.5, 160, 160
14.5, 161, 116
7.5, 161, 144
24, 162, 56
13, 162, 110
22, 162, 146
334.5, 162, 162
2, 163, 0
24, 163, 54
7.5, 164, 28
10, 164, 86
12.5, 164, 92
13.5, 164, 98
15.5, 164, 126
315.5, 164, 164
24, 165, 52
22.5, 165, 68
8, 166, 20
25, 166, 92
370, 166, 166
11, 167, 4
11, 167, 58
22.5, 167, 106
18, 167, 108
20, 168, 128
503.5, 168, 168
9.5, 169, 12
7.5, 169, 46
25, 169, 60
8, 169, 124
220.5, 170, 170
8, 172, 26
25, 172, 54
19.5, 172, 94
14.5, 172, 168
323, 172, 172
6.5, 173, 62
21, 173, 68
2.5, 173, 158
19.5, 174, 56
1.5, 174, 82
20.5, 174, 118
8.5, 174, 138
384, 174, 174
10.5, 175, 52
11, 176, 88
7.5, 176, 146
15, 176, 150
383, 176, 176
23.5, 177, 116
10, 177, 176
16.5, 178, 16
259, 178, 178
12.5, 179, 62
13, 179, 100
5, 179, 114
11.5, 180, 38
16.5, 180, 130
8, 180, 172
359, 180, 180
7, 181, 20
18.5, 181, 118
19.5, 181, 178
5, 182, 10
11, 182, 56
24, 182, 142
18.5, 182, 158
4, 182, 172
363, 182, 182
17.5, 183, 56
18, 183, 82
10.5, 183, 116
13.5, 184, 136
410.5, 184, 184
15, 185, 44
25, 185, 66
6.5, 185, 74
11.5, 185, 174
355, 186, 186
6, 187, 182
20, 188, 22
18.5, 188, 64
18.5, 188, 136
21.5, 188, 156
379.5, 188, 188
23.5, 189, 70
5, 190, 104
376.5, 190, 190
13, 191, 64
14, 191, 90
8.5, 191, 108
5, 191, 126
24.5, 191, 132
9, 191, 154
13.5, 191, 156
9, 191, 178
3, 192, 38
342.5, 192, 192
16.5, 193, 26
13.5, 193, 68
23.5, 193, 180
13, 194, 10
19.5, 194, 16
18.5, 194, 24
15, 194, 48
21, 194, 186
467.5, 194, 194
6.5, 195, 6
25, 195, 8
5.5, 195, 86
15, 195, 164
22, 195, 192
1.5, 196, 38
26, 196, 94
3, 196, 116
25.5, 196, 120
351.5, 196, 196
21.5, 197, 114
9.5, 197, 116
7.5, 197, 170
1.5, 198, 88
19, 198, 116
19.5, 198, 128
11, 198, 184
2, 198, 186
348.5, 198, 198
10, 199, 58
25, 199, 126
10.5, 199, 148
19, 199, 174
19.5, 200, 42
6, 200, 52
16.5, 200, 194
312, 200, 200
13.5, 201, 68
14, 201, 146
11.5, 201, 150
11.5, 201, 190
23, 202, 86
337.5, 202, 202
15.5, 203, 2
5.5, 203, 6
2.5, 203, 76
13, 203, 166
2.5, 203, 176
15.5, 204, 116
21, 204, 150
305.5, 204, 204
23, 205, 54
14.5, 205, 86
10.5, 205, 176
6, 206, 46
3.5, 206, 112
8, 206, 114
441.5, 206, 206
21, 207, 22
20.5, 207, 194
23, 208, 22
17.5, 208, 170
346.5, 208, 208
20.5, 209, 136
5.5, 210, 196
24.5, 210, 206
230.5, 210, 210
39, 211, 10
2, 211, 172
19, 212, 0
16.5, 212, 16
24, 212, 26
5.5, 212, 44
4.5, 212, 170
21, 212, 190
372.5, 212, 212
17.5, 213, 54
13.5, 213, 60
1, 213, 132
23.5, 214, 12
1, 214, 66
318, 214, 214
19.5, 216, 18
24, 216, 34
19.5, 216, 36
16, 216, 96
9, 216, 104
3.5, 216, 148
395.5, 216, 216
20.5, 217, 8
19.5, 217, 26
1, 217, 42
4.5, 217, 174
20, 217, 204
24.5, 218, 10
15.5, 218, 18
13, 218, 48
14, 218, 144
15, 218, 176
8.5, 218, 216
397.5, 218, 218
16, 219, 74
14, 219, 122
23.5, 219, 168
18, 220, 92
10.5, 220, 98
20.5, 220, 142
21, 220, 148
24, 220, 194
393, 220, 220
35, 221, 34
4.5, 221, 152
16.5, 221, 164
2, 221, 172
14.5, 221, 208
15, 222, 84
7.5, 222, 132
17, 222, 134
6, 222, 160
18.5, 222, 182
24, 222, 196
305, 222, 222
13, 223, 46
4.5, 223, 144
7, 224, 12
2, 224, 20
3.5, 224, 128
13, 224, 138
313, 224, 224
2, 225, 84
13.5, 225, 148
13, 225, 170
12, 225, 202
3.5, 226, 168
15.5, 226, 220
272, 226, 226
9.5, 227, 0
17, 227, 38
6, 227, 66
8, 228, 68
5.5, 228, 86
10, 228, 98
23, 228, 194
383, 228, 228
16.5, 229, 90
20, 229, 146
13.5, 230, 122
10.5, 230, 128
11.5, 230, 228
369, 230, 230
4.5, 231, 66
6, 232, 120
6, 232, 146
226, 232, 232
2.5, 233, 92
23.5, 234, 36
14, 234, 142
15.5, 234, 182
439, 234, 234
25, 235, 10
18, 235, 66
11.5, 235, 78
23, 235, 234
23, 236, 16
2, 236, 58
4.5, 236, 138
336.5, 236, 236
22.5, 237, 128
10.5, 238, 36
7, 238, 100
22, 238, 106
1.5, 238, 136
287.5, 238, 238
23, 239, 16
25.5, 239, 88
5.5, 239, 120
17, 239, 152
19.5, 239, 156
22.5, 240, 196
344, 240, 240
9, 241, 138
4.5, 241, 238
15, 241, 240
22.5, 242, 60
321, 242, 242
9.5, 243, 142
21, 243, 176
15, 244, 74
9.5, 244, 108
278.5, 244, 244
12, 245, 32
7.5, 245, 34
20, 245, 74
17, 245, 120
19, 245, 146
14, 245, 192
13.5, 246, 82
2.5, 246, 218
376.5, 246, 246
4, 247, 6
14, 247, 56
9, 247, 62
23.5, 247, 234
6.5, 248, 60
24, 248, 98
20, 248, 192
332.5, 248, 248
19, 249, 6
20.5, 249, 24
7, 249, 42
15.5, 249, 94
18, 249, 140
12, 249, 146
25.5, 249, 156
18, 249, 198
12, 249, 230
9, 250, 14
9.5, 250, 198
292.5, 250, 250
37.5, 251, 52
23.5, 251, 58
5, 251, 76
9.5, 251, 104
12, 252, 32
5, 252, 54
2, 252, 96
275, 252, 252
2, 253, 68
16.5, 253, 78
3, 253, 148
5.5, 253, 244
3, 254, 10
8, 254, 78
22.5, 254, 100
11, 254, 240
5.5, 254, 244
252, 254, 254
2.5, 255, 12
5, 255, 30
4, 255, 104
13, 255, 122
8.5, 255, 162
20, 255, 180
7, 256, 94
3, 256, 98
11.5, 256, 112
12, 256, 138
9, 256, 148
18.5, 256, 180
7.5, 256, 226
22, 256, 234
363, 256, 256
22, 257, 124
9.5, 257, 174
3.5, 257, 226
24, 258, 44
20.5, 258, 96
18.5, 258, 106
3.5, 258, 130
22.5, 258, 252
319.5, 258, 258
23.5, 260, 118
18, 260, 120
298.5, 260, 260
7, 262, 74
12, 262, 96
5.5, 262, 154
418.5, 262, 262
16, 263, 8
8, 263, 224
10, 263, 248
12.5, 264, 90
15, 264, 94
2, 264, 182
6, 264, 228
38, 264, 262
358.5, 264, 264
15, 265, 160
353.5, 266, 266
22, 268, 0
18.5, 268, 16
16.5, 268, 60
24.5, 268, 92
5, 268, 116
18.5, 268, 234
397.5, 268, 268
4.5, 269, 92
3, 269, 158
22.5, 270, 38
16.5, 270, 94
16, 270, 108
359.5, 270, 270
19.5, 271, 138
13.5, 272, 146
231, 272, 272
7, 273, 208
18, 274, 30
22.5, 274, 58
2, 274, 142
3, 274, 216
25.5, 274, 230
350.5, 274, 274
15.5, 275, 20
3, 275, 96
2.5, 275, 128
14.5, 275, 168
11.5, 275, 196
8.5, 275, 216
16.5, 276, 18
19.5, 276, 92
21, 276, 168
15, 276, 272
9.5, 276, 274
423, 276, 276
17, 277, 252
18, 278, 158
262.5, 278, 278
23.5, 280, 64
14.5, 280, 116
21, 280, 120
24.5, 280, 272
280.5, 280, 280
22.5, 281, 28
15.5, 282, 76
4.5, 282, 120
2.5, 282, 252
305.5, 282, 282
250.5, 284, 284
24.5, 285, 22
23.5, 285, 156
13, 286, 64
204.5, 286, 286
15.5, 287, 162
18.5, 288, 2
4, 288, 96
420.5, 288, 288
23, 289, 38
24.5, 289, 126
18, 290, 206
16.5, 290, 208
2.5, 290, 238
386.5, 290, 290
10, 291, 28
7.5, 291, 96
6, 291, 260
13, 291, 264
4, 292, 0
15.5, 292, 36
5.5, 292, 142
20, 292, 188
12, 292, 240
250.5, 292, 292
11.5, 293, 78
6.5, 293, 82
20, 293, 160
1.5, 293, 188
10, 293, 258
17, 294, 24
12, 294, 98
16, 294, 262
5.5, 294, 264
343, 294, 294
17, 295, 258
19, 295, 262
25.5, 296, 150
259.5, 296, 296
13.5, 297, 30
17, 297, 222
8.5, 297, 266
9, 298, 26
6, 298, 78
18, 298, 112
19.5, 298, 122
12.5, 298, 230
472, 298, 298
18, 299, 196
13, 299, 214
19, 299, 248
23.5, 300, 46
11, 300, 80
3.5, 300, 146
13, 300, 202
5, 300, 250
19.5, 300, 298
300, 300, 300
11.5, 301, 12
21, 301, 202
3, 301, 204
17, 301, 232
11, 302, 64
7, 302, 82
16.5, 302, 128
24.5, 302, 144
364, 302, 302
4.5, 303, 38
14, 303, 140
15, 304, 100
25.5, 304, 148
3.5, 304, 216
342.5, 304, 304
15.5, 305, 82
2.5, 306, 54
10.5, 306, 190
305, 306, 306
18.5, 307, 150
13, 308, 46
2.5, 308, 132
2, 308, 298
253.5, 308, 308
2.5, 309, 182
16.5, 309, 202
19, 310, 92
23.5, 310, 112
15, 310, 122
22, 310, 180
21, 310, 186
24.5, 310, 218
22, 310, 304
399, 310, 310
20.5, 311, 126
24.5, 311, 176
23.5, 311, 194
9, 311, 262
17, 312, 42
8, 312, 120
3.5, 312, 176
381.5, 312, 312
16.5, 314, 110
17, 314, 148
9, 314, 282
223.5, 314, 314
17, 316, 176
230, 316, 316
6.5, 317, 18
4, 317, 40
24.5, 317, 168
16.5, 317, 186
25, 318, 128
267.5, 318, 318
6.5, 319, 26
211.5, 320, 320
18, 322, 40
24.5, 322, 92
18, 322, 200
386.5, 322, 322
17.5, 323, 38
15.5, 323, 46
24.5, 323, 60
25.5, 323, 82
4.5, 323, 114
10.5, 323, 168
15.5, 324, 8
352, 324, 324
5.5, 325, 52
15.5, 325, 126
2, 325, 128
14, 325, 236
15, 326, 130
284.5, 326, 326
12.5, 327, 16
17.5, 327, 70
24, 327, 80
14.5, 327, 84
9, 327, 238
8.5, 328, 12
20.5, 328, 146
10, 328, 208
217, 328, 328
2.5, 329, 40
21.5, 329, 52
20.5, 329, 102
20.5, 329, 118
20, 329, 192
14, 329, 212
2, 329, 228
24.5, 330, 90
22.5, 330, 108
17.5, 330, 290
3, 330, 314
24, 330, 320
379.5, 330, 330
20, 331, 46
15.5, 331, 114
15, 331, 138
13.5, 331, 156
23, 331, 266
21, 331, 294
17.5, 331, 302
344.5, 332, 332
25.5, 333, 58
21.5, 333, 310
16.5, 334, 8
25.5, 334, 230
210, 334, 334
7, 335, 6
25, 335, 80
14.5, 335, 270
15, 336, 72
25.5, 336, 98
20.5, 336, 316
247, 336, 336
23.5, 337, 76
25, 337, 118
5, 337, 228
11, 337, 274
8, 338, 48
1, 338, 198
13, 338, 240
14.5, 338, 260
12, 338, 282
341.5, 338, 338
24, 339, 168
6.5, 339, 212
14, 339, 290
16.5, 339, 292
12.5, 340, 24
9.5, 340, 114
15.5, 340, 290
327.5, 340, 340
3, 341, 134
339.5, 342, 342
22, 343, 24
4, 343, 100
15, 343, 158
7, 343, 174
13, 343, 276
21.5, 344, 62
15.5, 344, 66
18.5, 344, 128
11, 344, 290
236, 344, 344
1, 346, 88
205.5, 346, 346
18.5, 347, 226
3.5, 348, 204
236.5, 348, 348
20.5, 349, 32
6.5, 349, 74
1.5, 349, 92
18.5, 349, 194
21, 350, 34
22, 350, 52
19.5, 350, 130
15, 350, 250
11, 350, 268
498.5, 350, 350
9.5, 351, 100
22.5, 351, 168
8, 351, 254
5, 351, 270
16, 351, 288
14.5, 352, 168
9.5, 352, 220
18.5, 352, 270
4.5, 352, 292
10, 352, 326
2.5, 352, 334
412, 352, 352
4.5, 353, 22
6, 353, 84
12, 353, 116
22, 353, 202
2.5, 353, 288
289, 354, 354
11, 355, 168
7.5, 355, 302
9.5, 356, 72
16.5, 356, 278
23.5, 356, 290
11, 356, 348
329.5, 356, 356
15, 357, 350
3.5, 358, 2
4.5, 358, 176
15.5, 358, 304
226, 358, 358
3, 360, 10
22, 360, 18
12.5, 360, 56
3, 360, 324
417, 360, 360
24.5, 361, 136
13.5, 361, 140
12.5, 361, 142
16, 361, 152
16, 361, 290
8, 362, 128
1, 362, 226
245, 362, 362
16.5, 363, 202
11.5, 363, 326
20, 363, 342
19, 364, 144
215.5, 364, 364
17, 365, 74
9, 365, 292
204.5, 366, 366
15.5, 367, 130
1, 367, 178
260, 368, 368
22, 369, 134
20.5, 369, 174
24.5, 369, 304
15.5, 369, 338
17, 369, 340
9, 369, 354
213.5, 370, 370
7, 371, 68
8.5, 371, 302
2, 371, 306
17.5, 371, 308
1.5, 371, 324
21, 372, 64
7, 372, 210
297.5, 372, 372
13.5, 373, 118
14, 373, 228
17.5, 373, 264
19, 374, 190
15.5, 374, 270
28, 374, 286
276, 374, 374
20.5, 375, 34
22.5, 375, 338
6, 376, 84
3.5, 376, 120
12, 376, 266
21, 376, 324
283.5, 376, 376
14, 377, 202
24.5, 377, 288
20.5, 378, 120
14, 378, 186
309, 378, 378
13.5, 379, 24
16, 379, 242
14, 380, 160
10.5, 380, 170
5, 380, 204
5.5, 380, 334
251.5, 380, 380
17.5, 381, 36
18, 381, 114
13, 381, 224
14.5, 381, 284
9.5, 381, 378
18, 382, 154
21, 382, 166
20, 382, 318
240.5, 382, 382
9.5, 383, 42
15, 383, 94
10.5, 383, 158
5.5, 384, 116
13.5, 384, 132
245.5, 384, 384
9, 386, 88
7, 386, 100
25.5, 386, 280
271, 386, 386
24, 387, 24
24, 387, 268
3, 388, 32
12, 388, 166
19.5, 388, 264
25, 388, 338
8.5, 388, 366
263.5, 388, 388
17.5, 389, 38
25, 389, 110
22, 389, 164
2, 390, 190
13, 390, 302
19, 390, 338
332, 390, 390
15, 391, 134
16.5, 391, 260
12.5, 391, 308
17.5, 391, 338
7, 392, 126
14.5, 392, 218
226.5, 392, 392
18.5, 393, 180
4, 393, 204
3, 393, 268
3, 394, 36
14, 394, 142
17, 394, 144
4, 394, 200
7, 394, 296
350, 394, 394
1, 395, 212
19.5, 395, 264
2, 395, 288
24, 395, 342
4, 395, 362
3, 395, 380
25.5, 396, 12
24.5, 396, 130
10, 396, 158
4.5, 396, 298
21.5, 396, 320
394, 396, 396
14.5, 397, 112
3, 397, 130
6, 398, 322
320, 398, 398
16.5, 399, 298
8, 399, 368
6.5, 400, 58
6, 400, 108
19, 400, 206
18.5, 400, 358
316.5, 400, 400
11, 401, 60
3.5, 402, 124
1.5, 402, 272
8, 402, 386
270.5, 402, 402
2.5, 403, 354
13, 404, 124
7.5, 404, 126
8, 404, 154
383.5, 404, 404
1, 405, 50
21.5, 405, 316
7.5, 406, 74
19, 406, 186
20, 406, 246
2, 406, 310
251, 406, 406
10.5, 407, 124
223.5, 408, 408
15.5, 409, 88
19, 409, 102
3.5, 409, 322
25, 409, 384
23.5, 410, 260
6.5, 410, 308
14, 410, 398
309.5, 410, 410
21, 411, 54
12, 411, 258
172.5, 412, 412
22.5, 413, 62
11.5, 413, 80
22.5, 413, 306
17, 413, 308
1.5, 413, 328
4, 414, 172
296, 414, 414
12, 415, 10
14, 415, 54
8, 415, 82
4.5, 415, 90
27.5, 415, 100
22.5, 415, 116
2, 415, 122
10.5, 415, 308
4, 416, 168
19.5, 416, 184
20, 416, 192
6.5, 416, 194
304, 416, 416
4, 417, 208
6, 417, 248
9.5, 417, 274
11, 418, 30
2, 418, 52
1, 418, 156
10, 418, 236
22.5, 418, 390
312, 418, 418
20, 419, 22
12, 419, 108
11, 419, 300
3.5, 419, 418
15.5, 420, 106
19, 420, 250
23, 420, 350
1, 420, 378
3, 420, 414
388, 420, 420
10, 421, 62
25, 422, 104
5, 422, 126
3.5, 422, 176
10, 422, 230
15.5, 422, 246
4.5, 422, 346
338, 422, 422
13, 423, 292
288.5, 424, 424
15, 425, 132
18.5, 425, 204
22.5, 425, 262
7.5, 425, 380
21.5, 426, 10
8, 426, 22
7.5, 426, 52
2.5, 426, 156
13.5, 426, 366
257.5, 426, 426
20, 427, 50
11.5, 427, 270
2.5, 427, 390
8, 428, 78
11, 428, 108
15.5, 428, 330
18.5, 428, 344
14.5, 428, 350
430, 428, 428
6, 430, 6
1, 430, 358
19, 430, 402
288, 430, 430
1, 431, 110
2.5, 431, 340
5.5, 432, 226
16, 432, 298
4.5, 432, 318
21, 432, 394
333, 432, 432
20.5, 433, 80
21, 433, 168
20, 433, 170
25, 433, 396
3.5, 434, 84
21, 434, 196
18, 434, 228
22, 434, 318
233, 434, 434
1, 435, 30
21, 435, 38
13, 435, 42
4.5, 435, 188
14.5, 435, 406
13, 436, 146
12, 436, 348
20, 436, 362
23, 436, 388
235, 436, 436
10.5, 437, 166
9.5, 437, 254
17, 437, 420
4, 438, 176
254.5, 438, 438
14, 439, 274
264.5, 440, 440
20.5, 441, 12
2, 441, 112
9, 441, 240
22, 441, 270
4, 441, 352
20, 442, 54
15, 442, 232
245, 442, 442
9.5, 443, 26
24, 443, 104
14, 443, 132
18, 444, 156
25.5, 444, 424
345.5, 444, 444
14.5, 445, 28
15.5, 445, 38
12, 445, 172
13, 445, 280
10, 445, 356
3.5, 446, 268
1, 446, 318
210.5, 446, 446
22.5, 447, 28
12, 447, 178
6, 447, 260
17.5, 447, 442
2.5, 448, 4
21, 448, 76
13, 448, 220
10.5, 448, 228
20, 448, 250
22.5, 448, 310
2, 448, 408
291.5, 448, 448
14, 449, 172
6, 450, 206
13.5, 450, 244
18.5, 450, 338
1, 450, 356
8, 450, 394
334.5, 450, 450
11.5, 451, 24
24, 451, 304
24, 452, 236
24.5, 452, 448
342, 452, 452
3, 453, 162
6, 453, 168
8.5, 453, 204
13, 453, 398
4, 454, 294
246.5, 454, 454
19, 456, 86
13, 456, 244
369, 456, 456
14, 457, 142
16.5, 457, 144
1.5, 458, 62
19, 458, 98
15, 458, 220
17.5, 458, 330
5.5, 458, 410
269.5, 458, 458
8, 459, 306
4, 460, 336
228.5, 460, 460
8, 461, 52
8.5, 461, 114
12.5, 461, 160
17, 461, 294
19, 461, 296
2, 461, 336
3, 461, 410
12.5, 462, 306
14.5, 462, 340
15.5, 462, 450
11.5, 462, 456
337.5, 462, 462
17.5, 463, 182
7, 463, 426
6, 463, 458
224, 464, 464
22.5, 465, 208
8, 465, 228
20, 466, 114
3.5, 466, 170
20.5, 466, 338
6, 466, 364
245.5, 466, 466
6.5, 467, 18
15, 467, 132
15, 467, 444
8.5, 468, 4
1.5, 468, 10
6, 468, 80
12.5, 468, 96
22, 468, 240
8, 468, 368
2.5, 468, 464
283, 468, 468
16, 469, 60
11.5, 469, 80
23.5, 469, 120
23.5, 469, 182
6.5, 469, 366
17, 470, 62
14.5, 470, 158
13.5, 470, 436
14.5, 470, 452
354.5, 470, 470
11, 471, 78
18, 471, 144
20.5, 471, 362
23.5, 472, 34
300, 472, 472
4, 473, 322
19.5, 474, 102
21, 474, 166
11.5, 474, 368
